coID,sales,inventory,cum_inventory,Cum_Stratum,E_Stratum_3,Cum_fy_Stratum
9312,120392.0677,39012.5237,94377372.8,1,2,2
1345,110134.8121,39050.66534,94416423.47,1,2,2
5385,72050.8601,39075.67651,94455499.15,1,2,2
4849,90438.02365,39100.80927,94494599.96,1,2,2
4961,42773.11003,39130.41338,94533730.37,1,2,2
4835,72805.11726,39167.76322,94572898.13,1,2,2
5532,35295.16879,39183.45053,94612081.58,1,2,2
4470,101081.9578,39317.47675,94651399.06,1,2,2
4512,110000.5419,39336.56366,94690735.62,1,2,2
3061,77225.39556,39360.84463,94730096.47,1,2,2
9221,224796.8293,39369.52076,94769465.99,1,2,2
5081,49384.66234,39464.26391,94808930.25,1,2,2
5303,8643.278908,39473.50926,94848403.76,1,2,2
5625,30778.87049,39518.62657,94887922.39,1,2,2
5342,39468.35728,39541.36988,94927463.76,1,2,2
4774,129361.4611,39565.3546,94967029.11,1,2,2
5448,56923.99247,39574.04516,95006603.16,1,2,2
5549,90803.82251,39639.71269,95046242.87,1,2,2
4436,88793.57278,39663.79404,95085906.66,1,2,2
5473,5777.825092,39667.08796,95125573.75,1,2,2
9201,184101.0281,39677.85947,95165251.61,1,2,2
5008,99080.00251,39729.99683,95204981.61,1,2,2
4532,73093.90801,39764.11409,95244745.72,1,2,2
5458,16524.13983,39839.29389,95284585.02,1,2,2
3266,69085.62503,39848.42407,95324433.44,1,2,2
4757,36740.99367,39910.98558,95364344.43,1,2,2
4570,86114.78971,39927.66803,95404272.09,1,2,2
4652,22472.53893,39934.45445,95444206.55,1,2,2
3217,77004.60168,39943.49766,95484150.05,1,2,2
2653,119952.759,39945.85962,95524095.91,1,2,2
5673,83429.49432,39958.13692,95564054.04,1,2,2
5103,70337.61125,40044.8655,95604098.91,1,2,2
4962,62722.94183,40139.08613,95644237.99,1,2,2
4758,25312.51655,40176.94328,95684414.94,1,2,2
5293,35941.56527,40178.37529,95724593.31,1,2,2
2662,91895.26049,40213.50633,95764806.82,1,2,2
9264,106971.658,40239.84529,95805046.67,1,2,2
5003,51007.59455,40335.20653,95845381.87,1,2,2
5072,9051.206163,40343.26751,95885725.14,1,2,2
9154,52713.98498,40416.28045,95926141.42,1,2,2
3238,58814.20193,40472.31496,95966613.73,1,2,2
4957,11988.7332,40567.64284,96007181.38,1,2,2
4565,13532.88813,40595.20272,96047776.58,1,2,2
5577,78058.21689,40630.31002,96088406.89,1,2,2
4892,102081.4331,40661.77807,96129068.67,1,2,2
5126,29697.00948,40701.19374,96169769.86,1,2,2
4449,85566.16004,40757.67795,96210527.54,1,2,2
4858,23113.80418,40811.91896,96251339.46,1,2,2
4116,63844.86772,40867.50846,96292206.97,1,2,2
5620,102759.8507,40869.78696,96333076.75,1,2,2
5428,65583.81923,40874.95712,96373951.71,1,2,2
5645,65188.67938,40889.30111,96414841.01,1,2,2
5589,70925.95712,40908.50772,96455749.52,1,2,2
5171,65311.00217,40963.92215,96496713.44,1,2,2
9395,127650.1008,41056.3191,96537769.76,1,2,2
4755,47869.29107,41101.41503,96578871.18,1,2,2
9139,134774.0019,41114.82556,96619986,1,2,2
9070,94382.84136,41124.21051,96661110.21,1,2,2
1309,94900.35508,41128.16033,96702238.37,1,2,2
4540,108923.2938,41158.88416,96743397.26,1,2,2
5583,42965.79184,41215.20895,96784612.47,1,2,2
9090,185841.6647,41258.80209,96825871.27,1,2,2
4599,61036.99315,41348.27372,96867219.54,1,2,2
5335,53984.97062,41357.07313,96908576.62,1,2,2
9263,161959.3772,41410.50397,96949987.12,1,2,2
4069,54639.40018,41439.39779,96991426.52,1,2,2
4768,34142.01078,41478.72962,97032905.25,1,2,2
5185,83292.14327,41489.35756,97074394.6,1,2,2
4150,71625.17289,41596.06896,97115990.67,1,2,2
5242,92434.99663,41604.90998,97157595.58,1,2,2
4630,62546.3956,41629.55102,97199225.13,1,2,2
5071,81945.80956,41673.46906,97240898.6,1,2,2
4485,100864.5126,41688.82381,97282587.43,1,2,2
5430,109036.9633,41825.02952,97324412.46,1,2,2
4656,53429.2791,41853.55175,97366266.01,1,2,2
4839,103438.2494,41872.30339,97408138.31,1,2,2
5611,55290.44054,41895.03719,97450033.35,1,2,2
5038,59566.73942,41929.48714,97491962.84,1,2,2
4454,110350.6737,41930.07721,97533892.91,1,2,2
4478,98995.45194,41945.09769,97575838.01,1,2,2
4666,65416.93137,41958.84131,97617796.85,1,2,2
4817,21448.95991,41997.26739,97659794.12,1,2,2
9142,211012.6396,42001.62876,97701795.75,1,2,2
5573,82736.16443,42013.89437,97743809.64,1,2,2
4868,32500.90518,42059.3002,97785868.94,1,2,2
1302,15697.80683,42067.77534,97827936.72,1,2,2
9123,152257.9421,42075.91825,97870012.64,1,2,2
5445,27888.59031,42204.38361,97912217.02,1,2,2
4848,75255.96827,42277.51878,97954494.54,1,2,2
4735,88410.97826,42283.48233,97996778.02,1,2,2
3199,22261.16764,42339.27117,98039117.29,1,2,2
5535,28577.49252,42353.42156,98081470.71,1,2,2
5467,15574.98094,42388.4288,98123859.14,1,2,2
2701,110873.0294,42390.4016,98166249.54,1,2,2
9280,158744.9535,42452.23285,98208701.78,1,2,2
9302,162505.6026,42455.44255,98251157.22,1,2,2
4876,71132.94228,42462.1275,98293619.35,1,2,2
4365,87773.2402,42464.62124,98336083.97,1,2,2
4933,46618.69623,42468.11985,98378552.09,1,2,2
4713,31890.73499,42523.82662,98421075.91,1,2,2
4642,33893.03943,42586.5511,98463662.47,1,2,2
9348,77606.12005,42616.9569,98506279.42,1,2,2
9245,173581.7583,42623.83558,98548903.26,1,2,2
5074,29569.4144,42630.68693,98591533.95,1,2,2
2645,88307.34233,42639.55484,98634173.5,1,2,2
5231,53488.95612,42668.13758,98676841.64,1,2,2
9198,209545.1087,42787.31924,98719628.96,1,2,2
4600,70899.86479,42799.23861,98762428.2,1,2,2
9279,101031.464,42879.09741,98805307.29,1,2,2
5088,67619.49912,42933.85832,98848241.15,1,2,2
3223,92873.26195,42981.0711,98891222.22,1,2,2
5135,18855.54586,43006.98122,98934229.2,1,2,2
4651,5135.950213,43015.00346,98977244.21,1,2,2
3211,76432.18179,43015.87468,99020260.08,1,2,2
5433,61257.40151,43050.76996,99063310.85,1,2,2
5486,90099.5962,43102.99955,99106413.85,1,2,2
4611,21402.02608,43176.78724,99149590.64,1,2,2
4411,100693.1413,43219.50749,99192810.15,1,2,2
5408,69138.06621,43221.13094,99236031.28,1,2,2
5275,41612.96842,43244.8555,99279276.13,1,2,2
5323,20289.65494,43261.09296,99322537.23,1,2,2
5649,28868.10024,43275.30361,99365812.53,1,2,2
4943,102036.98,43415.15188,99409227.68,1,2,2
1907,849391.5566,43439.48365,99452667.16,1,2,2
5699,21181.86377,43492.81992,99496159.98,1,2,2
5306,84273.3088,43495.67477,99539655.66,1,2,2
4783,102127.169,43509.12912,99583164.79,1,2,2
5437,39073.44806,43546.61949,99626711.41,1,2,2
5331,48213.68614,43727.7937,99670439.2,1,2,2
5366,46989.56335,43821.85216,99714261.05,1,2,2
3229,3210.403433,43837.01668,99758098.07,1,2,2
9341,112443.1881,43851.5187,99801949.59,1,2,2
9371,80871.92368,43905.30394,99845854.89,1,2,2
4810,127311.4348,43941.64208,99889796.54,1,2,2
4732,12783.34701,43944.39078,99933740.93,1,2,2
9284,143113.1158,43969.59022,99977710.52,1,2,2
4514,65175.30498,44023.63383,100021734.1,1,2,2
4992,47343.72874,44106.37583,100065840.5,1,2,2
5547,77930.64943,44109.49222,100109950,1,2,2
9209,106430.1965,44112.55247,100154062.6,1,2,2
9083,112454.5579,44207.47348,100198270,1,2,2
4495,92676.58488,44237.12138,100242507.2,1,2,2
4947,22288.83053,44317.77065,100286824.9,1,2,2
4465,102171.3283,44347.27396,100331172.2,1,2,2
4688,58082.80331,44429.27014,100375601.5,1,2,2
9335,150677.9358,44515.00497,100420116.5,1,2,2
5716,8766.236009,44536.6457,100464653.1,1,2,2
5327,54041.10045,44572.07456,100509225.2,1,2,2
9136,119250.3748,44598.40662,100553823.6,1,2,2
2989,52849.33259,44612.72829,100598436.3,1,2,2
5394,27360.56541,44626.30658,100643062.6,1,2,2
2953,230823.5073,44675.15684,100687737.8,1,2,2
4347,90981.8801,44704.66432,100732442.5,1,2,2
9030,94548.67651,44709.05569,100777151.5,1,2,2
4513,50353.21668,44726.24335,100821877.8,1,2,2
5443,121116.7451,44743.48378,100866621.3,1,2,2
4515,83194.54216,44763.9144,100911385.2,1,2,2
5440,53330.3937,44841.34915,100956226.5,1,2,2
4334,92349.23175,44843.45492,101001070,1,2,2
4769,82251.49761,44844.42729,101045914.4,1,2,2
4608,26874.2724,44886.83453,101090801.2,1,2,2
4392,88629.5264,44925.53471,101135726.8,1,2,2
3202,55034.60644,44955.11554,101180681.9,1,2,2
4415,91718.90642,45003.33531,101225685.2,1,2,2
9377,110759.216,45047.32464,101270732.5,1,2,2
9130,96227.01143,45161.27445,101315893.8,1,2,2
4529,65325.68739,45268.43434,101361162.3,1,2,2
5375,40653.50421,45278.56814,101406440.8,1,2,2
9278,149456.8582,45287.52794,101451728.3,1,2,2
9237,119743.2826,45358.41586,101497086.8,1,2,2
4825,25903.78674,45390.9752,101542477.7,1,2,2
5410,78518.96579,45405.23801,101587883,1,2,2
4686,14180.07569,45406.47703,101633289.5,1,2,2
9067,126052.3111,45418.81779,101678708.3,1,2,2
9272,161301.905,45445.16107,101724153.4,1,2,2
5169,55762.59426,45475.23408,101769628.7,1,2,2
4850,86974.35902,45508.91815,101815137.6,1,2,2
9027,158407.0675,45538.86701,101860676.5,1,2,2
4545,7030.393799,45541.40704,101906217.9,1,2,2
4564,65221.92288,45542.38007,101951760.2,1,2,2
4716,87182.91201,45573.20581,101997333.4,1,2,2
5523,21655.64894,45649.83114,102042983.3,1,2,2
5299,26573.34808,45702.85468,102088686.1,1,2,2
4510,71108.21254,45717.78434,102134403.9,1,2,2
2661,103220.1894,45863.45148,102180267.4,1,2,2
833,98080.24509,45899.17894,102226166.5,1,2,2
9074,214899.0843,45907.1628,102272073.7,1,2,2
9388,120234.4791,45928.95713,102318002.7,1,2,2
5607,56950.75738,45997.4854,102364000.1,1,2,2
9152,159526.7407,46037.03629,102410037.2,1,2,2
2604,31764.90248,46038.03053,102456075.2,1,2,2
4555,191.6160813,46088.72642,102502163.9,1,2,2
5706,104909.9041,46122.21383,102548286.2,1,2,2
1156,103201.3889,46126.05992,102594412.2,1,2,2
904,220604.6109,46131.46235,102640543.7,1,2,2
9372,67773.29757,46138.91007,102686682.6,1,2,2
3028,37687.49069,46164.66023,102732847.2,1,2,2
4931,87135.24938,46184.49948,102779031.7,1,2,2
4726,50126.22144,46197.12361,102825228.9,1,2,2
4879,23385.26452,46241.70481,102871470.6,1,2,2
5574,57165.19356,46266.20607,102917736.8,1,2,2
5340,70814.73997,46274.56815,102964011.4,1,2,2
5023,40249.44205,46331.21414,103010342.6,1,2,2
4994,112905.4145,46331.77616,103056674.3,1,2,2
5324,81195.31898,46394.17241,103103068.5,1,2,2
5234,55349.5821,46421.93398,103149490.4,1,2,2
5407,9802.105431,46441.79219,103195932.2,1,2,2
4855,61545.56878,46445.61994,103242377.9,1,2,2
9256,171503.6749,46517.12354,103288895,1,2,2
4874,43988.23388,46527.32824,103335422.3,1,2,2
5663,75179.30454,46620.88924,103382043.2,1,2,2
2110,51977.26372,46629.74443,103428672.9,1,2,2
5160,23052.53463,46633.79291,103475306.7,1,2,2
9309,190245.0355,46643.1241,103521949.9,1,2,2
5114,49143.87402,46667.36624,103568617.2,1,2,2
2999,64313.26976,46686.0708,103615303.3,1,2,2
5538,91299.98517,46726.94114,103662030.2,1,2,2
9389,174487.1731,46810.02795,103708840.3,1,2,2
5650,115719.0257,46845.96238,103755686.2,1,2,2
835,111424.6203,46859.99949,103802546.2,1,2,2
9135,112105.1107,46860.34271,103849406.6,1,2,2
2607,36056.80924,46870.97202,103896277.5,1,2,2
5630,3490.505727,46906.42012,103943184,1,2,2
4440,104355.2709,46967.39659,103990151.4,1,2,2
9232,234854.3429,47041.22956,104037192.6,1,2,2
5253,82693.72223,47050.27141,104084242.9,1,2,2
5167,43681.73966,47065.73139,104131308.6,1,2,2
9055,151622.4452,47112.34808,104178420.9,1,2,2
3251,78430.46872,47129.76968,104225550.7,1,2,2
5509,35255.13593,47144.77351,104272695.5,1,2,2
5529,71749.14811,47274.27043,104319969.8,1,2,2
4524,102751.6584,47316.51866,104367286.3,1,2,2
5397,101344.7258,47363.06449,104414649.3,1,2,2
4930,43311.05084,47370.26786,104462019.6,1,2,2
9101,221179.3462,47399.99827,104509419.6,1,2,2
9347,213921.3552,47450.28208,104556869.9,1,2,2
4496,100485.4598,47465.72723,104604335.6,1,2,2
5333,120782.0692,47598.40388,104651934,1,2,2
5409,64759.68784,47605.11715,104699539.1,1,2,2
4539,15406.00052,47621.65001,104747160.8,1,2,2
5172,44187.52372,47644.51634,104794805.3,1,2,2
4556,63249.89935,47683.22676,104842488.5,1,2,2
5363,54795.96374,47770.61716,104890259.1,1,2,2
5379,94256.40694,47780.33313,104938039.5,1,2,2
5460,32325.76007,47793.37586,104985832.9,1,2,2
9215,186240.7361,47832.36574,105033665.2,1,2,2
5495,1271.885908,47845.39831,105081510.6,1,2,2
625,302870.9403,47886.06117,105129396.7,1,2,2
4364,100743.4399,48037.43774,105177434.1,1,2,2
4959,58471.36347,48061.39517,105225495.5,1,2,2
3986,65723.41024,48084.85811,105273580.4,1,2,2
9053,114794.6232,48100.68152,105321681.1,1,2,2
9379,143675.4134,48123.31267,105369804.4,1,2,2
5176,62044.45239,48156.705,105417961.1,1,2,2
1143,64005.81638,48203.35767,105466164.4,1,2,2
9180,169656.5754,48272.46708,105514436.9,1,2,2
5447,76049.66247,48354.01461,105562790.9,1,2,2
5446,36788.91944,48382.02934,105611172.9,1,2,2
5005,82453.15314,48417.86194,105659590.8,1,2,2
3201,115299.5369,48462.58142,105708053.4,1,2,2
4847,86483.89208,48530.72042,105756584.1,1,2,2
5272,81108.98333,48653.78429,105805237.9,1,2,2
3247,100472.1032,48769.97802,105854007.9,1,2,2
4373,96950.74693,48795.95585,105902803.8,1,2,2
5451,56632.24867,48808.96775,105951612.8,1,2,2
5043,24171.70946,48890.27853,106000503.1,1,2,2
5417,45569.47499,48965.07818,106049468.1,1,2,2
4567,57854.16416,48985.22404,106098453.4,1,2,2
2682,22311.94403,49018.10988,106147471.5,1,2,2
4723,54027.08842,49124.32557,106196595.8,1,2,2
4503,91500.43657,49133.77218,106245729.6,1,2,2
9344,110224.5079,49137.52575,106294867.1,1,2,2
5656,11444.93769,49141.25743,106344008.4,1,2,2
4631,28042.08611,49160.14463,106393168.5,1,2,2
2694,80107.41178,49185.49603,106442354,1,2,2
9195,128709.1637,49212.46751,106491566.5,1,2,2
5560,20746.9353,49255.63572,106540822.1,1,2,2
4684,18174.80586,49262.01462,106590084.1,1,2,2
9042,145299.8083,49267.00433,106639351.1,1,2,2
5106,43363.83501,49283.82431,106688634.9,1,2,2
4998,97737.09497,49310.69182,106737945.6,1,2,2
5551,95744.12674,49316.30731,106787261.9,1,2,2
3053,46890.30816,49471.48926,106836733.4,1,2,2
4728,136687.9891,49499.95974,106886233.4,1,2,2
5330,75442.8203,49514.8952,106935748.3,1,2,2
4662,61345.2656,49531.66409,106985280,1,2,2
9084,227321.591,49580.28625,107034860.2,1,2,2
5647,85037.40982,49680.33364,107084540.6,1,2,2
5259,42915.89171,49733.54344,107134274.1,1,2,2
5013,37226.89348,49760.61088,107184034.7,1,2,2
5442,51969.6993,49793.47146,107233828.2,1,2,2
5593,31275.31507,49799.35586,107283627.6,1,2,2
3068,64265.50146,49849.42825,107333477,1,2,2
5320,44267.71638,49862.29505,107383339.3,1,2,2
4752,48578.31334,49889.35916,107433228.6,1,2,2
5398,82832.6863,49930.79712,107483159.4,1,2,2
5249,97033.13456,49933.82112,107533093.3,1,2,2
5238,32506.62464,49964.65437,107583057.9,1,2,2
9337,117514.6681,49991.857,107633049.8,1,2,2
9212,115482.2024,50026.94053,107683076.7,1,2,2
5514,30704.01882,50039.20691,107733115.9,1,2,2
9106,179606.433,50049.19418,107783165.1,1,2,2
5196,38790.38975,50101.73075,107833266.8,1,2,2
5651,94944.05019,50181.84771,107883448.7,1,2,2
5057,65408.40713,50198.52407,107933647.2,1,2,2
9242,137545.1537,50226.8916,107983874.1,1,2,2
5150,51380.63079,50237.60905,108034111.7,1,2,2
5070,21292.09862,50252.31068,108084364,1,2,2
9192,192219.0848,50390.67,108134754.7,1,2,2
4996,93735.22895,50418.76713,108185173.5,1,2,2
9275,119212.9498,50427.26157,108235600.7,1,2,2
9146,204270.8354,50509.59914,108286110.3,1,2,2
5609,64957.77511,50557.76931,108336668.1,1,2,2
4468,107829.1693,50558.48698,108387226.6,1,2,2
2687,75053.86781,50593.06118,108437819.6,1,2,2
5019,62471.32589,50603.56768,108488423.2,1,2,2
5355,74891.01416,50684.40659,108539107.6,1,2,2
5049,59787.08323,50713.01341,108589820.6,1,2,2
5064,35652.04822,50781.73889,108640602.4,1,2,2
4622,37739.17922,50836.67028,108691439,1,2,2
5090,54312.78583,50840.03055,108742279.1,1,2,2
4869,121764.0491,50850.28594,108793129.4,1,2,2
3244,76042.64611,50869.06687,108843998.4,1,2,2
5669,39363.65102,50892.51342,108894890.9,1,2,2
4426,98987.35161,50935.20205,108945826.1,1,2,2
3988,85013.69275,51003.07517,108996829.2,1,2,2
5083,37634.73821,51032.56755,109047861.8,1,2,2
9370,232453.418,51039.2927,109098901.1,1,2,2
5449,51343.24953,51090.16685,109149991.2,1,2,2
9166,163524.0662,51098.76304,109201090,1,2,2
5184,104500.3727,51100.718,109252190.7,1,2,2
1112,71079.68837,51166.15664,109303356.9,1,2,2
9072,161173.4457,51174.96846,109354531.8,1,2,2
4973,33033.86563,51202.92594,109405734.8,1,2,2
2128,8821.356716,51204.03183,109456938.8,1,2,2
2676,52168.78271,51375.80576,109508314.6,1,2,2
5235,43057.53749,51531.97922,109559846.6,1,2,2
4679,25674.8391,51535.94302,109611382.5,1,2,2
4456,99639.5337,51552.1726,109662934.7,1,2,2
5628,88374.91861,51569.22954,109714503.9,1,2,2
5033,40418.29341,51608.08062,109766112,1,2,2
5319,90103.35254,51620.05807,109817732.1,1,2,2
2637,98630.21491,51636.1681,109869368.2,1,2,2
4448,96039.64573,51650.42336,109921018.7,1,2,2
5729,28316.98129,51707.79696,109972726.5,1,2,2
4481,94709.8032,51711.29521,110024437.8,1,2,2
9324,131322.7641,51717.49149,110076155.2,1,2,2
3227,70904.18948,51718.9444,110127874.2,1,2,2
5351,84300.80501,51745.69255,110179619.9,1,2,2
4751,110037.139,51768.50761,110231388.4,1,2,2
5360,70630.47001,51783.7238,110283172.1,1,2,2
5505,60065.52231,51852.09422,110335024.2,1,2,2
5616,50678.58324,51879.73684,110386903.9,1,2,2
4789,48380.81864,51910.36233,110438814.3,1,2,2
9024,268836.1531,51952.1851,110490766.5,1,2,2
2612,58449.41908,51961.19477,110542727.7,1,2,2
5605,60877.80218,51973.23486,110594700.9,1,2,2
5021,94742.39276,51987.85378,110646688.8,1,2,2
2093,8816.10269,51993.84946,110698682.6,1,2,2
4881,93390.67237,52000.61967,110750683.2,1,2,2
9144,238660.1663,52024.8189,110802708.1,1,2,2
3274,128757.1837,52036.3177,110854744.4,1,2,2
5400,68535.8311,52100.3778,110906844.8,1,2,2
5427,114064.7786,52135.98909,110958980.7,1,2,2
5178,23460.46023,52166.43965,111011147.2,1,2,2
4476,84266.34952,52174.7625,111063321.9,1,2,2
5567,25851.4674,52226.27295,111115548.2,1,2,2
5429,55471.78501,52227.64108,111167775.9,1,2,2
2227,89842.35093,52258.39504,111220034.3,1,2,2
5655,64502.92173,52275.86716,111272310.1,1,2,2
3019,52924.96902,52346.48869,111324656.6,1,2,2
2686,99382.11468,52363.59866,111377020.2,1,2,2
5115,24695.16559,52548.84153,111429569.1,1,2,2
9382,137258.4374,52616.09847,111482185.2,1,2,2
4636,122110.1052,52624.68471,111534809.8,1,2,2
9224,194527.9665,52626.64899,111587436.5,1,2,2
9038,117549.3874,52646.02694,111640082.5,1,2,2
4526,112818.8276,52650.80814,111692733.3,1,2,2
9179,293994.3029,52681.81682,111745415.1,1,2,2
9255,221840.1334,52720.68913,111798135.8,1,2,2
2139,28432.77026,52800.60859,111850936.4,1,2,2
5432,64407.14804,52818.01693,111903754.5,1,2,2
5595,60236.50749,52844.78135,111956599.2,1,2,2
4475,84820.72238,52887.50217,112009486.7,1,2,2
9390,182477.4662,52896.52188,112062383.3,1,2,2
9096,149299.9043,52917.22693,112115300.5,1,2,2
4692,91822.86516,52973.50457,112168274,1,2,2
4806,51732.91092,53006.37366,112221280.4,1,2,2
5354,40942.28646,53033.92255,112274314.3,1,2,2
5349,40525.67663,53060.11486,112327374.4,1,2,2
4403,96059.71969,53095.35177,112380469.8,1,2,2
5682,116344.1029,53166.80085,112433636.6,1,2,2
9368,173350.8546,53208.00879,112486844.6,1,2,2
5626,37611.725,53264.56041,112540109.1,1,2,2
4977,31665.09132,53286.32317,112593395.4,1,2,2
1110,135537.0548,53308.15606,112646703.6,1,2,2
4704,16588.50823,53321.50079,112700025.1,1,2,2
5046,100533.7499,53341.75793,112753366.9,1,2,2
5659,33462.22447,53366.78822,112806733.6,1,2,2
5386,100703.7663,53393.93988,112860127.6,1,2,2
4612,42805.41721,53399.2793,112913526.9,1,2,2
2655,88755.9333,53425.18939,112966952.1,1,2,2
5671,45857.28771,53482.78219,113020434.8,1,2,2
4358,107315.1818,53492.37348,113073927.2,1,2,2
5499,33651.20754,53509.25266,113127436.5,1,2,2
5059,9743.182978,53540.73545,113180977.2,1,2,2
9292,157053.2083,53587.46936,113234564.7,1,2,2
4353,108487.5752,53652.38299,113288217.1,1,2,2
4011,69490.74751,53659.89845,113341877,1,2,2
5322,32203.29895,53671.52001,113395548.5,1,2,2
5631,71172.38629,53698.75071,113449247.2,1,2,2
5065,8290.903593,53754.964,113503002.2,1,2,2
5221,60546.83977,53769.54972,113556771.7,1,2,2
9316,135468.9061,53802.1259,113610573.9,1,2,2
5594,46583.72999,53802.92201,113664376.8,1,2,2
4702,60930.33407,53806.75263,113718183.5,1,2,2
4435,91962.51267,53832.998,113772016.5,1,2,2
2660,42899.66935,53910.92726,113825927.5,1,2,2
9111,172487.2024,53912.89557,113879840.4,1,2,2
2633,57430.14001,53941.89263,113933782.3,1,2,2
5027,88747.04692,53951.88293,113987734.1,1,2,2
5096,52088.50953,53969.92507,114041704.1,1,2,2
4912,101716.9835,53975.36214,114095679.4,1,2,2
5346,103339.9336,53998.81418,114149678.2,1,2,2
3993,69132.70655,54008.02361,114203686.3,1,2,2
4108,76145.96494,54022.13684,114257708.4,1,2,2
4575,84343.46405,54043.03704,114311751.4,1,2,2
5390,12488.56768,54066.27653,114365817.7,1,2,2
3189,99885.35535,54104.71496,114419922.4,1,2,2
2646,74994.43806,54107.31538,114474029.7,1,2,2
4648,81140.5093,54168.20797,114528197.9,1,2,2
4891,45192.4774,54188.38217,114582386.3,1,2,2
5372,69221.33543,54197.02232,114636583.4,1,2,2
4747,108723.9532,54199.02593,114690782.4,1,2,2
5261,64938.31615,54204.80835,114744987.2,1,2,2
5217,40029.54809,54212.28417,114799199.5,1,2,2
4899,20846.89797,54215.18353,114853414.7,1,2,2
5683,7246.36953,54263.351,114907678,1,2,2
4808,76780.07982,54266.54001,114961944.5,1,2,2
4595,70635.89547,54333.64711,115016278.2,1,2,2
4945,73965.24854,54360.06794,115070638.3,1,2,2
3192,31602.14437,54376.28658,115125014.5,1,2,2
9185,120174.9461,54460.87451,115179475.4,1,2,2
4805,13718.95176,54536.3948,115234011.8,1,2,2
9269,193865.0145,54559.54177,115288571.4,1,2,2
4898,33866.73036,54618.86223,115343190.2,1,2,2
4822,72625.58465,54624.2495,115397814.5,1,2,2
5492,26525.35963,54712.8023,115452527.3,1,2,2
5282,109259.1131,54723.33211,115507250.6,1,2,2
9036,232587.3944,54728.09431,115561978.7,1,2,2
4753,57948.01129,54750.47617,115616729.2,1,2,2
5263,9692.515982,54766.25445,115671495.4,1,2,2
4571,41747.41844,54785.40837,115726280.8,1,2,2
5223,64030.65051,54847.87205,115781128.7,1,2,2
4543,60627.50871,54851.95632,115835980.7,1,2,2
5304,29886.77846,54864.89674,115890845.6,1,2,2
5271,9804.64964,54878.73132,115945724.3,1,2,2
5145,69767.45088,54914.08123,116000638.4,1,2,2
5108,6086.666976,54964.9853,116055603.4,1,2,2
4021,82779.86682,54965.44399,116110568.8,1,2,2
9085,207438.7852,54965.50468,116165534.3,1,2,2
5726,89034.02663,54980.51258,116220514.8,1,2,2
5623,5441.384003,54995.41336,116275510.2,1,2,2
4617,52679.53949,55011.57823,116330521.8,1,2,2
2616,62744.11541,55072.70495,116385594.5,1,2,2
5677,75395.65091,55111.84957,116440706.4,1,2,2
4375,87760.81727,55143.50879,116495849.9,1,2,2
5476,129088.7951,55226.04556,116551075.9,1,2,2
4376,98276.32075,55234.83313,116606310.8,1,2,2
4493,98385.88488,55266.59063,116661577.3,1,2,2
5357,18317.7507,55299.88511,116716877.2,1,2,2
4674,15321.93006,55303.42336,116772180.7,1,2,2
5633,89869.67894,55394.06273,116827574.7,1,2,2
4862,94081.55097,55395.36588,116882970.1,1,2,2
9052,220588.452,55402.32743,116938372.4,1,2,2
5258,54200.64494,55525.65949,116993898.1,1,2,2
4696,43038.42261,55555.25017,117049453.3,1,2,2
4620,81381.23341,55568.91221,117105022.2,1,2,2
5638,51317.12099,55573.75622,117160596,1,2,2
9301,182625.952,55593.83256,117216189.8,1,2,2
5246,23716.50924,55664.54612,117271854.4,1,2,2
9290,215997.6726,55672.6252,117327527,1,2,2
5011,110501.8553,55678.16837,117383205.2,1,2,2
5190,8771.572247,55678.47824,117438883.6,1,2,2
4466,100835.8365,55700.86474,117494584.5,1,2,2
4625,26121.66064,55707.06815,117550291.6,1,2,2
2610,68559.89253,55721.28792,117606012.9,1,2,2
9153,112442.7778,55755.67347,117661768.5,1,2,2
9056,116145.3206,55822.92573,117717591.5,1,2,2
9384,98441.7868,55872.40225,117773463.9,1,2,2
4795,97752.87563,55897.86754,117829361.7,1,2,2
4548,67561.99867,55910.18998,117885271.9,1,2,2
9205,217342.6155,55921.23951,117941193.2,1,2,2
3225,111885.3377,55945.28937,117997138.4,1,2,2
5202,27178.45828,55949.57244,118053088,1,2,2
4729,95021.49284,55996.8932,118109084.9,1,2,2
2073,19393.90755,56017.72163,118165102.6,1,2,2
4937,81630.48303,56060.70096,118221163.3,1,2,2
5310,47624.7589,56115.70915,118277279,1,2,2
4970,51587.56715,56129.98165,118333409,1,2,2
5393,82987.57093,56139.77719,118389548.8,1,2,2
4740,27083.37025,56145.91687,118445694.7,1,2,2
4852,46804.73416,56146.23684,118501841,1,2,2
5483,49729.1814,56175.05663,118558016,1,2,2
744,236480.7054,56238.75228,118614254.8,1,2,2
5484,104809.1916,56270.67714,118670525.4,1,2,2
4591,44193.8582,56279.39226,118726804.8,1,2,2
5481,26885.62335,56300.77803,118783105.6,1,2,2
1131,96097.41126,56395.53448,118839501.1,1,2,2
5463,59200.63987,56429.22202,118895930.4,1,2,2
9105,131448.5515,56430.38267,118952360.8,1,2,2
5632,24553.02857,56471.28816,119008832,1,2,2
5469,69361.67979,56554.55923,119065386.6,1,2,2
4859,40655.02617,56574.0317,119121960.6,1,2,2
3200,62823.6541,56673.29732,119178633.9,1,2,2
5118,52635.43216,56694.73051,119235328.7,1,2,2
4966,79009.47764,56720.58786,119292049.2,1,2,2
4676,65551.52464,56730.10959,119348779.4,1,2,2
4727,75715.66303,56760.5633,119405539.9,1,2,2
